x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
0.26308 -0.0923021 -0.620323 0.25542 -0.500822 -0.133576 0.0919437 0.26308 -0.0923021
-0.388558 0.0843826 -0.499725 0.779194 -0.877558 1.98316 0.0919437 0.26308 -0.0923021
-0.4272 0.303636 0.0152878 -0.367343 -0.0762968 -1.11122 0.0709331 -0.4272 0.303636
-0.161061 0.0191057 0.121231 -0.28992 0.637461 0.159418 0.0709331 -0.4272 0.303636
-0.0618618 0.159401 -0.0809081 0.451891 0.189291 1.68758 0.0996424 -0.0618618 0.159401
-0.344542 0.136252 -0.0032624 0.0109674 0.21547 -0.086575 0.0996424 -0.0618618 0.159401
-0.258193 0.0820936 0.00498253 -0.189 -1.31488 -1.81922 0.0871788 -0.258193 0.0820936
-0.272263 -0.0471125 -0.28957 -0.0902553 0.123788 -0.326964 0.0871788 -0.258193 0.0820936
-0.205655 -0.283247 0.364139 -0.0606206 1.25969 -0.0916676 0.0840674 -0.205655 -0.283247
0.470735 -0.100631 0.59664 0.340726 -0.418534 -0.0246064 0.0840674 -0.205655 -0.283247
1.27642 0.043663 0.516297 0.219099 -0.88486 1.57574 0.0552884 1.27642 0.043663
1.27696 0.204969 -0.288764 -0.119233 1.90407 -1.6579 0.0552884 1.27642 0.043663
1.32065 -0.0933756 0.0502902 0.240887 1.02274 2.1707 0.0618865 1.32065 -0.0933756
1.37496 0.0923498 0.0977999 0.228476 1.10447 -0.835716 0.0618865 1.32065 -0.0933756
1.32469 0.32477 0.198904 0.278933 1.67474 2.66365 0.0590865 1.32469 0.32477
0.837358 0.188269 -1.01626 -0.360521 -0.824855 -1.14206 0.0590865 1.32469 0.32477
0.445662 -0.228039 -0.0606975 -0.256234 1.73213 -0.437912 0.0692864 0.445662 -0.228039
0.839975 -0.190567 0.741212 0.178175 -0.0453984 -0.298606 0.0692864 0.445662 -0.228039
1.01896 0.338087 -0.04787 0.0572223 0.253572 0.0654947 0.0399579 1.01896 0.338087
1.04901 0.120352 0.161845 -0.511312 0.107322 -0.111227 0.0399579 1.01896 0.338087
0.855469 0.0387603 -0.232616 0.0667017 0.0668203 -0.233069 0.0451374 0.855469 0.0387603
