x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
2.87719 -2.71476 0.0424366 0.0222383 0.765391 0.152669 0.346498 2.14888 -2.2938
2.55148 -2.81314 0.00966193 -0.897803 -0.0805387 1.34353 0.362449 2.55148 -2.81314
2.60572 -2.85104 -0.533556 0.229504 0.868747 -1.10973 0.362449 2.55148 -2.81314
2.45639 -2.89627 -0.0629605 -1.27844 -1.65375 0.0518707 0.355987 2.45639 -2.89627
2.858 -3.5856 0.319521 0.464679 1.18999 2.44168 0.355987 2.45639 -2.89627
3.2732 -2.7503 0.787066 0.883787 -1.7016 -0.18479 0.397083 3.2732 -2.7503
3.64817 -2.54884 0.590518 -1.2512 -0.729285 -0.272475 0.397083 3.2732 -2.7503
4.0515 -2.87825 0.137575 -0.120518 -0.102404 1.08768 0.399976 4.0515 -2.87825
3.18762 -3.10948 -1.28632 0.0558578 -0.0547743 0.948543 0.399976 4.0515 -2.87825
2.52001 -2.45987 0.088708 0.125731 2.01455 0.408753 0.358112 2.52001 -2.45987
2.99187 -2.80847 0.213026 -1.20656 0.20167 -1.91771 0.358112 2.52001 -2.45987
3.00957 -3.87299 0.020975 -0.355422 0.952392 -1.16887 0.390931 3.00957 -3.87299
3.50391 -3.73585 -0.34149 0.464016 -0.628472 -2.18269 0.390931 3.00957 -3.87299
2.79134 -3.3454 -0.861946 0.472554 0.73285 1.45958 0.376376 2.79134 -3.3454
2.45104 -3.17238 1.2034 -0.431609 -0.394398 0.158981 0.376376 2.79134 -3.3454
2.46892 -2.77955 -0.747824 0.0967251 -0.615321 0.726437 0.35372 2.46892 -2.77955
2.65345 -2.38298 0.421305 0.79984 0.586378 -0.99985 0.35372 2.46892 -2.77955
2.59306 -3.07424 -0.593976 -1.70227 -0.962368 -0.250855 0.35942 2.59306 -3.07424
2.79919 -3.66593 1.0449 0.0252912 0.194134 -3.21725 0.35942 2.59306 -3.07424
3.28351 -3.53827 -0.501862 0.422109 0.126566 0.60015 0.394893 3.28351 -3.53827
3.0415 -3.56138 0.517297 -0.0891524 -1.34982 0.462801 0.394893 3.28351 -3.53827
3.14407 -3.48466 -0.49014 -0.479595 -0.882554 -0.868323 0.39153 3.14407 -3.48466
2.5363 -2.95601 0.0694335 0.629245 -2.58199 0.778197 0.39153 3.14407 -3.48466
2.60216 -2.77513 -0.411804 0.0827861 1.33417 -0.133728 0.3587 2.60216 -2.77513
2.98793 -2.979 0.891318 0.158189 -1.3149 -0.222062 0.3587 2.60216 -2.77513
3.07633 -3.12494 0.09173 0.0241141 1.76026 -0.767592 0.388531 3.07633 -3.12494
2.6881 -3.63194 -0.481434 -0.442518 -1.53076 -0.0572392 0.388531 3.07633 -3.12494
2.40678 -3.62026 0.451981 0.58049 -0.563405 -0.0598249 0.34836 2.40678 -3.62026
2.67826 -3.46121 0.441414 -0.417206 0.255711 -0.804095 0.34836 2.40678 -3.62026
3.08145 -3.27602 0.955997 0.848568 0.585721 -0.850439 0.387149 3.08145 -3.27602
4.24851 -2.244 1.71471 -0.209516 -2.37487 -0.495239 0.387149 3.08145 -3.27602
4.98516 -2.55147 0.921484 -0.905278 -0.826107 0.473771 0.4 4.98516 -2.55147
4.88223 -2.87952 -0.727529 -0.310861 0.758343 -0.710289 0.4 4.98516 -2.55147
4.10161 -2.82215 -0.420426 -0.360451 -1.25738 0.681932 0.398441 4.10161 -2.82215
3.51334 -2.97818 -0.82224 0.68152 -1.91011 0.972331 0.398441 4.10161 -2.82215
2.72355 -2.6603 -1.1026 0.0147831 0.836806 0.363172 0.365858 2.72355 -2.6603
1.89704 -2.09107 -0.0092571 0.658211 -0.33565 1.16299 0.365858 2.72355 -2.6603
1.44652 -1.70475 -1.15411 0.378496 -0.255811 0.27712 0.376656 1.44652 -1.70475
1.14775 -1.26926 0.0685999 0.638217 0.0154786 0.207341 0.376656 1.44652 -1.70475
1.76434 -1.87722 0.518363 -0.937814 -0.214925 -0.483062 0.352986 1.76434 -1.87722
2.21389 -2.176 0.525729 0.56994 -1.31086 0.00989395 0.352986 1.76434 -1.87722
2.14477 -2.19891 -0.360992 -0.750053 0.794527 1.22757 0.343222 2.14477 -2.19891
1.84129 -2.64183 0.117764 -0.50864 -0.350327 -0.896798 0.343222 2.14477 -2.19891
2.59122 -2.73312 0.451931 -0.0727209 -0.979527 -1.33329 0.354597 2.59122 -2.73312
2.73644 -2.70291 0.33008 1.05478 2.47888 2.36302 0.354597 2.59122 -2.73312
1.87259 -1.5935 -2.02042 1.14772 0.0149234 -0.164102 0.345226 1.87259 -1.5935
1.5445 -0.801217 0.699823 -0.0243303 -0.208526 -0.30191 0.345226 1.87259 -1.5935
1.41135 -0.904846 0.134846 -0.193894 -1.09566 0.287916 0.376846 1.41135 -0.904846
1.56333 -1.17436 0.382653 -0.825343 -0.515873 0.930751 0.376846 1.41135 -0.904846
1.84094 -2.50804 0.57513 -0.996198 -0.503147 -0.626501 0.345447 1.84094 -2.50804
2.47591 -2.71897 -0.136506 0.446849 0.722561 -0.0011658 0.345447 1.84094 -2.50804
1.89409 -1.45697 -1.56637 1.42919 1.09504 -0.740755 0.341959 1.89409 -1.45697
1.44103 -0.765572 1.99519 -0.46078 0.789829 0.401986 0.341959 1.89409 -1.45697
2.22014 -1.10722 -1.15241 -0.374196 -0.188906 0.215078 0.341831 2.22014 -1.10722
1.17733 -1.11365 0.327253 -0.466722 0.233996 -0.458867 0.341831 2.22014 -1.10722
1.58354 -1.27395 0.621328 1.38305 -0.349683 -0.70388 0.363239 1.58354 -1.27395
1.3439 -0.660936 0.513543 1.07409 -0.350664 0.615937 0.363239 1.58354 -1.27395
1.53146 -0.108305 -0.189873 0.296286 -0.837339 -0.465463 0.36597 1.53146 -0.108305
1.7721 -0.220839 -0.314084 -0.0429245 0.275505 0.545947 0.36597 1.53146 -0.108305
1.79937 -0.358171 0.0230175 -0.0519462 -0.611034 -0.76748 0.344282 1.79937 -0.358171
1.57191 -0.411285 -0.399238 -0.184125 0.849821 -0.358434 0.344282 1.79937 -0.358171
1.46546 -0.585356 0.0445107 0.252835 0.539127 -1.72868 0.369101 1.46546 -0.585356
1.49024 -1.15642 0.113055 -1.25372 -0.486214 -0.255303 0.369101 1.46546 -0.585356
2.2169 -1.70202 0.385363 -0.669397 -1.10129 -0.273032 0.340466 2.2169 -1.70202
2.70739 -2.87781 0.0320988 -0.824298 -0.982916 0.541544 0.340466 2.2169 -1.70202
3.10545 -3.42205 0.295397 -0.490136 -1.45085 -1.05051 0.385951 3.10545 -3.42205
3.85302 -3.73254 0.760501 -0.791531 0.385807 0.622881 0.385951 3.10545 -3.42205
4.4446 -4.13703 0.534706 -0.162966 -1.1906 -0.479718 0.399361 4.4446 -4.13703
